"id"	"comic_id"	"latest_chapter_id"	"star"	"latest_chapter_name"	"hits"	"total_chapter"	"lastest_chapter_release_date"
"1153"	"1153"	"49461"	"0"	"第100话"	"63000"	"100"	"1/1/1001 08:00:00"
"1154"	"1154"	"49561"	"0"	"第62话-母狗的失神阿嘿颜"	"55000"	"62"	"1/1/1001 08:00:00"
"1155"	"1155"	"49623"	"0"	"第50话-致承的性爱计画揭开序幕"	"55000"	"50"	"1/1/1001 08:00:00"
"1156"	"1156"	"49673"	"0"	"第85话-他操了你几次?"	"54000"	"85"	"1/1/1001 08:00:00"
"1157"	"1157"	"49758"	"0"	"第113话"	"53000"	"113"	"1/1/1001 08:00:00"
"1158"	"1158"	"49871"	"0"	"第179话"	"53000"	"178"	"1/1/1001 08:00:00"
"1159"	"1159"	"50049"	"0"	"第58话-战场的牺牲人选"	"52000"	"58"	"1/1/1001 08:00:00"
"1160"	"1160"	"50107"	"0"	"第85话"	"52000"	"85"	"1/1/1001 08:00:00"
"1161"	"1161"	"50193"	"0"	"第75话-山雨欲来风满楼"	"52000"	"75"	"1/1/1001 08:00:00"
"1162"	"1162"	"50268"	"0"	"第101话"	"50000"	"78"	"1/1/1001 08:00:00"
"1163"	"1163"	"50346"	"0"	"第27话-我喜欢被他强暴的感觉"	"50000"	"27"	"1/1/1001 08:00:00"
"1164"	"1164"	"50373"	"0"	"第62话-把处女调教成专用肉便器"	"49000"	"62"	"1/1/1001 08:00:00"
"1165"	"1165"	"50435"	"0"	"第98话"	"48000"	"98"	"1/1/1001 08:00:00"
"1166"	"1166"	"50533"	"0"	"第39话-令众人疯狂的完美性奴"	"47000"	"39"	"1/1/1001 08:00:00"
"1167"	"1167"	"50573"	"0"	"第97话"	"46000"	"98"	"1/1/1001 08:00:00"
"1168"	"1168"	"50687"	"0"	"第97话"	"46000"	"97"	"1/1/1001 08:00:00"
"1169"	"1169"	"50784"	"0"	"第43话-公布奥运代表队名单"	"46000"	"43"	"1/1/1001 08:00:00"
"1170"	"1170"	"50827"	"0"	"第70话"	"45000"	"71"	"1/1/1001 08:00:00"
"1171"	"1171"	"50899"	"0"	"第25话-让朋友的老婆彻底堕落"	"44000"	"25"	"1/1/1001 08:00:00"
"1172"	"1172"	"50924"	"0"	"第52话-别急,你们都有份"	"43000"	"52"	"1/1/1001 08:00:00"
"1173"	"1173"	"50976"	"0"	"第47话-欢迎主人“回家”"	"43000"	"48"	"1/1/1001 08:00:00"
"1174"	"1174"	"51024"	"0"	"第59话-今晚用完这些套套"	"43000"	"59"	"1/1/1001 08:00:00"
"1175"	"1175"	"51083"	"0"	"第140话"	"43000"	"140"	"1/1/1001 08:00:00"
"1176"	"1176"	"51223"	"0"	"第51话-老公,人家在“忙”"	"42000"	"51"	"1/1/1001 08:00:00"
"1177"	"1177"	"51274"	"0"	"第103话"	"36000"	"103"	"1/1/1001 08:00:00"
"1178"	"1178"	"51377"	"0"	"第133话"	"41000"	"133"	"1/1/1001 08:00:00"
"1179"	"1179"	"51510"	"0"	"第40话-用口交表达歉意"	"40000"	"40"	"1/1/1001 08:00:00"
"1180"	"1180"	"51550"	"0"	"第79话-就当作是被我强奸"	"40000"	"79"	"1/1/1001 08:00:00"
"1181"	"1181"	"51629"	"0"	"第74话"	"40000"	"74"	"1/1/1001 08:00:00"
"1182"	"1182"	"51703"	"0"	"第86话"	"40000"	"86"	"1/1/1001 08:00:00"
"1183"	"1183"	"51789"	"0"	"第108话"	"40000"	"108"	"1/1/1001 08:00:00"
"1184"	"1184"	"51897"	"0"	"第140话"	"40000"	"139"	"1/1/1001 08:00:00"
"1185"	"1185"	"52036"	"0"	"第31话-你有兴趣玩3p吗?"	"39000"	"31"	"1/1/1001 08:00:00"
"1186"	"1186"	"52067"	"0"	"第76话"	"39000"	"76"	"1/1/1001 08:00:00"
"1187"	"1187"	"52144"	"0"	"最终话"	"39000"	"75"	"1/1/1001 08:00:00"
"1188"	"1188"	"52219"	"0"	"第18话-在小姐的房间自慰"	"38000"	"18"	"1/1/1001 08:00:00"
"1189"	"1189"	"52238"	"0"	"第53话"	"5446"	"54"	"1/1/1001 08:00:00"
"1190"	"1190"	"52321"	"0"	"第122话"	"35000"	"116"	"1/1/1001 08:00:00"
"1191"	"1191"	"52437"	"0"	"第52话"	"35000"	"51"	"1/1/1001 08:00:00"
"1192"	"1192"	"52490"	"0"	"第89话-最终话-欢迎光临恩惠超市"	"34000"	"89"	"1/1/1001 08:00:00"
"1193"	"1193"	"52579"	"0"	"第50话"	"34000"	"49"	"1/1/1001 08:00:00"
"1194"	"1194"	"52628"	"0"	"第33话-性福的军中生活"	"34000"	"33"	"1/1/1001 08:00:00"
"1196"	"1196"	"52661"	"0"	"第294话-一男四女共处屋檐下"	"567000"	"294"	"1/1/1001 08:00:00"
"1197"	"1197"	"52955"	"0"	"第108话-体验性冷感魔法黑森林"	"329000"	"107"	"1/1/1001 08:00:00"
"1198"	"1198"	"53074"	"0"	"第132话-我愿为你做牛做马"	"249000"	"132"	"1/1/1001 08:00:00"
"1199"	"1199"	"53206"	"0"	"第89话-三人正面对峙"	"176000"	"89"	"1/1/1001 08:00:00"
"1200"	"1200"	"53295"	"0"	"第100话-想“喂饱”儿子的母亲"	"167000"	"100"	"1/1/1001 08:00:00"
"1201"	"1201"	"53395"	"0"	"第117话-暖好身体等你来"	"165000"	"117"	"1/1/1001 08:00:00"
"1202"	"1202"	"53512"	"0"	"第232话"	"154000"	"232"	"1/1/1001 08:00:00"
"1203"	"1203"	"53744"	"0"	"第177话"	"134000"	"177"	"1/1/1001 08:00:00"
"1204"	"1204"	"53921"	"0"	"第283话"	"123000"	"282"	"1/1/1001 08:00:00"
"1205"	"1205"	"54203"	"0"	"第78话-发掘老师的抖M体质"	"115000"	"78"	"1/1/1001 08:00:00"
"1206"	"1206"	"54281"	"0"	"第83话-将岳母变成我的所有物"	"106000"	"83"	"1/1/1001 08:00:00"
"1207"	"1207"	"54364"	"0"	"第88话-第一次咸湿四人行"	"91000"	"88"	"1/1/1001 08:00:00"
"1208"	"1208"	"54452"	"0"	"第82话-舔弄男仆的巨根"	"84000"	"82"	"1/1/1001 08:00:00"
"1209"	"1209"	"54535"	"0"	"第101话"	"81000"	"101"	"1/1/1001 08:00:00"
"1210"	"1210"	"54636"	"0"	"第69话-突袭奸夫淫妇修罗场"	"80000"	"69"	"1/1/1001 08:00:00"
"1211"	"1211"	"54705"	"0"	"第77话-重新接受性事训练"	"78000"	"77"	"1/1/1001 08:00:00"
"1212"	"1212"	"54782"	"0"	"第42话-听见我爱液喷发的声音了吗?"	"77000"	"42"	"1/1/1001 08:00:00"
"1213"	"1213"	"54825"	"0"	"第111话"	"77000"	"111"	"1/1/1001 08:00:00"
"1214"	"1214"	"54936"	"0"	"第90话-使出调教姿势加入混战"	"76000"	"90"	"1/1/1001 08:00:00"
"1215"	"1215"	"55026"	"0"	"第48话-叮咚!我来吃阿姨了~"	"76000"	"48"	"1/1/1001 08:00:00"
"1216"	"1216"	"55074"	"0"	"第67话-不孕体质测试"	"76000"	"67"	"1/1/1001 08:00:00"
"1217"	"1217"	"55141"	"0"	"第67话-今晚让妈妈怀孕"	"75000"	"67"	"1/1/1001 08:00:00"
"1218"	"1218"	"55208"	"0"	"第121话"	"75000"	"119"	"1/1/1001 08:00:00"
"1219"	"1219"	"55327"	"0"	"第72话"	"74000"	"72"	"1/1/1001 08:00:00"
"1220"	"1220"	"55428"	"0"	"第60话"	"33000"	"60"	"1/1/1001 08:00:00"
"1221"	"1221"	"55488"	"0"	"第34话"	"33000"	"34"	"1/1/1001 08:00:00"
"1222"	"1222"	"55522"	"0"	"第85话"	"33000"	"84"	"1/1/1001 08:00:00"
"1223"	"1223"	"55606"	"0"	"第50话-前途未卜的多角关系"	"33000"	"50"	"1/1/1001 08:00:00"
"1224"	"1224"	"55656"	"0"	"第42话-射进母狗的小穴"	"33000"	"42"	"1/1/1001 08:00:00"
"1225"	"1225"	"55698"	"0"	"No.1某天放学后(1)"	"33000"	"1"	"1/1/1001 08:00:00"
"1226"	"1226"	"55818"	"0"	"第30话-一滴不漏全部吞下去"	"32000"	"30"	"1/1/1001 08:00:00"
"1227"	"1227"	"55848"	"0"	"第97话"	"32000"	"97"	"1/1/1001 08:00:00"
"1228"	"1228"	"55946"	"0"	"第50话"	"31000"	"51"	"1/1/1001 08:00:00"
"1229"	"1229"	"55996"	"0"	"第57话"	"30000"	"57"	"1/1/1001 08:00:00"
"1230"	"1230"	"56053"	"0"	"第21话-利用同情心骗人上床"	"30000"	"21"	"1/1/1001 08:00:00"
"1231"	"1231"	"56074"	"0"	"第63话"	"29000"	"63"	"1/1/1001 08:00:00"
"1232"	"1232"	"56137"	"0"	"第39话"	"29000"	"39"	"1/1/1001 08:00:00"
"1233"	"1233"	"56176"	"0"	"第51话"	"28000"	"51"	"1/1/1001 08:00:00"
"1234"	"1234"	"56227"	"0"	"第104话"	"28000"	"104"	"1/1/1001 08:00:00"
"1235"	"1235"	"56331"	"0"	"第48话"	"28000"	"48"	"1/1/1001 08:00:00"
"1236"	"1236"	"56380"	"0"	"最终话"	"28000"	"71"	"1/1/1001 08:00:00"
"1237"	"1237"	"56451"	"0"	"第75话"	"28000"	"75"	"1/1/1001 08:00:00"
"1238"	"1238"	"56526"	"0"	"第100话"	"28000"	"100"	"1/1/1001 08:00:00"
"1239"	"1239"	"56627"	"0"	"第37话"	"28000"	"38"	"1/1/1001 08:00:00"
"1240"	"1240"	"56696"	"0"	"第91话"	"28000"	"91"	"1/1/1001 08:00:00"
"1241"	"1241"	"56787"	"0"	"最终话-都是你的吗?<4>"	"28000"	"74"	"1/1/1001 08:00:00"
"1242"	"1242"	"56862"	"0"	"第60话"	"27000"	"60"	"1/1/1001 08:00:00"
"1243"	"1243"	"56922"	"0"	"最终话"	"27000"	"72"	"1/1/1001 08:00:00"
"1244"	"1244"	"56995"	"0"	"第73章"	"27000"	"73"	"1/1/1001 08:00:00"
"1245"	"1245"	"57068"	"0"	"第49话"	"27000"	"49"	"1/1/1001 08:00:00"
"1246"	"1246"	"57117"	"0"	"最终话"	"27000"	"98"	"1/1/1001 08:00:00"
"1247"	"1247"	"57216"	"0"	"第67话"	"27000"	"67"	"1/1/1001 08:00:00"
"1248"	"1248"	"57283"	"0"	"第32话-原来你觉得我很可口"	"26000"	"32"	"1/1/1001 08:00:00"
"1249"	"1249"	"57316"	"0"	"最终话"	"26000"	"63"	"1/1/1001 08:00:00"
"1250"	"1250"	"57379"	"0"	"第29话"	"26000"	"30"	"1/1/1001 08:00:00"
"1251"	"1251"	"57440"	"0"	"第62话-你不知道…那样会怀孕吗?"	"26000"	"62"	"1/1/1001 08:00:00"
"1252"	"1252"	"57502"	"0"	"第65话"	"26000"	"65"	"1/1/1001 08:00:00"
"1253"	"1253"	"57568"	"0"	"第49话-甘之如饴的女奴隶"	"25000"	"50"	"1/1/1001 08:00:00"
"1254"	"1254"	"57617"	"0"	"第50话"	"25000"	"50"	"1/1/1001 08:00:00"
"1255"	"1255"	"57667"	"0"	"第91话"	"25000"	"91"	"1/1/1001 08:00:00"
"1256"	"1256"	"57760"	"0"	"最终话-性福美满的家庭"	"25000"	"63"	"1/1/1001 08:00:00"
"1257"	"1257"	"57822"	"0"	"第91话"	"25000"	"91"	"1/1/1001 08:00:00"
"1258"	"1258"	"57914"	"0"	"第54话-堕落的母猪"	"25000"	"55"	"1/1/1001 08:00:00"
"1259"	"1259"	"57968"	"0"	"第72话"	"25000"	"72"	"1/1/1001 08:00:00"
"1260"	"1260"	"58040"	"0"	"第65话"	"25000"	"65"	"1/1/1001 08:00:00"
"1261"	"1261"	"58105"	"0"	"第60话"	"24000"	"60"	"1/1/1001 08:00:00"
"1262"	"1262"	"58166"	"0"	"第31话"	"24000"	"32"	"1/1/1001 08:00:00"
"1263"	"1263"	"58253"	"0"	"第66话"	"24000"	"66"	"1/1/1001 08:00:00"
"1264"	"1264"	"58319"	"0"	"第64章"	"24000"	"64"	"1/1/1001 08:00:00"
"1265"	"1265"	"58384"	"0"	"第59话"	"23000"	"59"	"1/1/1001 08:00:00"
"1266"	"1266"	"58443"	"0"	"第50话-你是我最爱的女人"	"23000"	"50"	"1/1/1001 08:00:00"
"1267"	"1267"	"58493"	"0"	"阿朱-树屋透视裙"	"23000"	"1"	"1/1/1001 08:00:00"
"1268"	"1268"	"58576"	"0"	"第45话-无法摆脱仇恨的束缚"	"23000"	"45"	"1/1/1001 08:00:00"
"1269"	"1269"	"58621"	"0"	"第70话"	"23000"	"70"	"1/1/1001 08:00:00"
"1270"	"1270"	"58691"	"0"	"最终话-我要跟你生小孩"	"23000"	"76"	"1/1/1001 08:00:00"
"1271"	"1271"	"58768"	"0"	"第81话"	"23000"	"81"	"1/1/1001 08:00:00"
"1272"	"1272"	"58849"	"0"	"第12话"	"22000"	"12"	"1/1/1001 08:00:00"
"1273"	"1273"	"58885"	"0"	"第60话"	"22000"	"60"	"1/1/1001 08:00:00"
"1274"	"1274"	"58945"	"0"	"第67话-最终话-岳母,进来吧"	"22000"	"67"	"1/1/1001 08:00:00"
"1275"	"1275"	"59012"	"0"	"第44话"	"22000"	"44"	"1/1/1001 08:00:00"
"1276"	"1276"	"59057"	"0"	"第36话-山猪肉女体盛"	"22000"	"37"	"1/1/1001 08:00:00"
"1277"	"1277"	"59094"	"0"	"最终话"	"22000"	"54"	"1/1/1001 08:00:00"
"1278"	"1278"	"59148"	"0"	"第53话"	"22000"	"53"	"1/1/1001 08:00:00"
"1279"	"1279"	"59201"	"0"	"第60章"	"22000"	"60"	"1/1/1001 08:00:00"
"1280"	"1280"	"59261"	"0"	"第55话"	"21000"	"55"	"1/1/1001 08:00:00"
"1281"	"1281"	"59316"	"0"	"第29话"	"21000"	"29"	"1/1/1001 08:00:00"
"1282"	"1282"	"59345"	"0"	"第19话-二媳妇尽孝"	"21000"	"19"	"1/1/1001 08:00:00"
"1283"	"1283"	"59364"	"0"	"第77话"	"21000"	"77"	"1/1/1001 08:00:00"
"1284"	"1284"	"59441"	"0"	"第26话-店长是我妈?!"	"21000"	"26"	"1/1/1001 08:00:00"
"1285"	"1285"	"59467"	"0"	"第50话"	"21000"	"50"	"1/1/1001 08:00:00"
"1286"	"1286"	"59517"	"0"	"第60话"	"21000"	"60"	"1/1/1001 08:00:00"
"1287"	"1287"	"59577"	"0"	"第75章"	"21000"	"75"	"1/1/1001 08:00:00"
"1288"	"1288"	"59653"	"0"	"最终话"	"21000"	"52"	"1/1/1001 08:00:00"
"1289"	"1289"	"59705"	"0"	"第55话"	"21000"	"55"	"1/1/1001 08:00:00"
"1290"	"1290"	"59760"	"0"	"第52话"	"21000"	"52"	"1/1/1001 08:00:00"
"1291"	"1291"	"59812"	"0"	"第76话"	"21000"	"76"	"1/1/1001 08:00:00"
"1292"	"1292"	"59888"	"0"	"第53章"	"21000"	"53"	"1/1/1001 08:00:00"
"1293"	"1293"	"59942"	"0"	"最终话"	"21000"	"53"	"1/1/1001 08:00:00"
"1294"	"1294"	"59995"	"0"	"第77话"	"20000"	"77"	"1/1/1001 08:00:00"
"1295"	"1295"	"60072"	"0"	"第19话-初入后庭的销魂快感"	"20000"	"19"	"1/1/1001 08:00:00"
"1296"	"1296"	"60092"	"0"	"第61话-幸福悸动的所有元素"	"20000"	"62"	"1/1/1001 08:00:00"
"1297"	"1297"	"60153"	"0"	"第56话"	"20000"	"56"	"1/1/1001 08:00:00"
"1298"	"1298"	"60209"	"0"	"第60话"	"20000"	"60"	"1/1/1001 08:00:00"
"1299"	"1299"	"60269"	"0"	"第52话"	"20000"	"52"	"1/1/1001 08:00:00"
"1300"	"1300"	"60321"	"0"	"第70话"	"20000"	"70"	"1/1/1001 08:00:00"
"1301"	"1301"	"60391"	"0"	"第52话"	"20000"	"52"	"1/1/1001 08:00:00"
"1302"	"1302"	"60443"	"0"	"第45话"	"20000"	"45"	"1/1/1001 08:00:00"
"1303"	"1303"	"60488"	"0"	"第68话"	"20000"	"68"	"1/1/1001 08:00:00"
"1304"	"1304"	"60556"	"0"	"第24话-男女累积信任的方法"	"20000"	"24"	"1/1/1001 08:00:00"
"1305"	"1305"	"60580"	"0"	"第70话"	"19000"	"70"	"1/1/1001 08:00:00"
"1306"	"1306"	"60650"	"0"	"第70话"	"19000"	"70"	"1/1/1001 08:00:00"
"1307"	"1307"	"60720"	"0"	"第53话"	"19000"	"53"	"1/1/1001 08:00:00"
"1308"	"1308"	"60773"	"0"	"第48话"	"19000"	"48"	"1/1/1001 08:00:00"
"1309"	"1309"	"60821"	"0"	"第54话"	"19000"	"54"	"1/1/1001 08:00:00"
"1310"	"1310"	"60875"	"0"	"第55话"	"19000"	"55"	"1/1/1001 08:00:00"
"1311"	"1311"	"60930"	"0"	"第62话"	"19000"	"62"	"1/1/1001 08:00:00"
"1312"	"1312"	"60992"	"0"	"最终话"	"19000"	"52"	"1/1/1001 08:00:00"
"1313"	"1313"	"61044"	"0"	"第70话"	"19000"	"67"	"1/1/1001 08:00:00"
"1314"	"1314"	"61111"	"0"	"第28话-我女儿就交给你了"	"18000"	"28"	"1/1/1001 08:00:00"
"1315"	"1315"	"61139"	"0"	"第63话-永无止尽的禁锢之欲"	"18000"	"63"	"1/1/1001 08:00:00"
"1316"	"1316"	"61202"	"0"	"第64话"	"18000"	"64"	"1/1/1001 08:00:00"
"1317"	"1317"	"61266"	"0"	"最终话-从此幸福快乐的四人行"	"18000"	"38"	"1/1/1001 08:00:00"
"1318"	"1318"	"61304"	"0"	"第58话"	"18000"	"58"	"1/1/1001 08:00:00"
"1319"	"1319"	"61362"	"0"	"第50话(第一季完)"	"18000"	"50"	"1/1/1001 08:00:00"
"1320"	"1320"	"61412"	"0"	"第45话-学弟,甘巴爹捏"	"18000"	"45"	"1/1/1001 08:00:00"
"1321"	"1321"	"61457"	"0"	"第55话"	"18000"	"55"	"1/1/1001 08:00:00"
"1322"	"1322"	"61513"	"0"	"最终话"	"18000"	"47"	"1/1/1001 08:00:00"
"1323"	"1323"	"61560"	"0"	"最终话"	"18000"	"63"	"1/1/1001 08:00:00"
"1324"	"1324"	"61623"	"0"	"第65话"	"18000"	"65"	"1/1/1001 08:00:00"
"1325"	"1325"	"61689"	"0"	"第29话"	"18000"	"30"	"1/1/1001 08:00:00"
"1326"	"1326"	"61754"	"0"	"第65话"	"18000"	"65"	"1/1/1001 08:00:00"
"1327"	"1327"	"61819"	"0"	"第51话"	"18000"	"51"	"1/1/1001 08:00:00"
"1328"	"1328"	"61870"	"0"	"第65话"	"18000"	"65"	"1/1/1001 08:00:00"
"1329"	"1329"	"61935"	"0"	"第62章"	"18000"	"63"	"1/1/1001 08:00:00"
"1330"	"1330"	"61999"	"0"	"第46话"	"18000"	"46"	"1/1/1001 08:00:00"
"1331"	"1331"	"62045"	"0"	"第50话"	"17000"	"50"	"1/1/1001 08:00:00"
"1332"	"1332"	"62095"	"0"	"最终话"	"17000"	"48"	"1/1/1001 08:00:00"
"1333"	"1333"	"62143"	"0"	"第54话"	"17000"	"54"	"1/1/1001 08:00:00"
"1334"	"1334"	"62197"	"0"	"最终话"	"17000"	"48"	"1/1/1001 08:00:00"
"1335"	"1335"	"62245"	"0"	"第80话-行动胜过千言万语"	"17000"	"63"	"1/1/1001 08:00:00"
"1336"	"1336"	"62308"	"0"	"第65话"	"17000"	"65"	"1/1/1001 08:00:00"
"1337"	"1337"	"62373"	"0"	"第44话"	"17000"	"44"	"1/1/1001 08:00:00"
"1338"	"1338"	"62417"	"0"	"第51话"	"17000"	"51"	"1/1/1001 08:00:00"
"1340"	"1340"	"62468"	"0"	"第50话"	"17000"	"50"	"1/1/1001 08:00:00"
"1341"	"1341"	"62518"	"0"	"第62话"	"17000"	"62"	"1/1/1001 08:00:00"
"1342"	"1342"	"62580"	"0"	"第19话"	"17000"	"19"	"1/1/1001 08:00:00"
"1343"	"1343"	"62600"	"0"	"最终话"	"17000"	"51"	"1/1/1001 08:00:00"
"1344"	"1344"	"62652"	"0"	"第55话-最终话-最后的外送地址是你的心"	"17000"	"55"	"1/1/1001 08:00:00"
"1345"	"1345"	"62707"	"0"	"第60话"	"16000"	"60"	"1/1/1001 08:00:00"
"1346"	"1346"	"62767"	"0"	"第50话"	"16000"	"50"	"1/1/1001 08:00:00"
"1347"	"1347"	"62817"	"0"	"第60话"	"16000"	"60"	"1/1/1001 08:00:00"
"1348"	"1348"	"62877"	"0"	"第44话-少了催眠也能一家性福"	"16000"	"44"	"1/1/1001 08:00:00"
"1349"	"1349"	"62921"	"0"	"第37话"	"16000"	"37"	"1/1/1001 08:00:00"
"1350"	"1350"	"62958"	"0"	"第46话"	"16000"	"46"	"1/1/1001 08:00:00"
"1351"	"1351"	"63005"	"0"	"第31话"	"16000"	"32"	"1/1/1001 08:00:00"
"1352"	"1352"	"63036"	"0"	"第52话"	"16000"	"52"	"1/1/1001 08:00:00"
"1353"	"1353"	"63088"	"0"	"最终话"	"16000"	"32"	"1/1/1001 08:00:00"
"1354"	"1354"	"63120"	"0"	"第50话"	"16000"	"50"	"1/1/1001 08:00:00"
"1355"	"1355"	"63170"	"0"	"第40话"	"16000"	"40"	"1/1/1001 08:00:00"
"1356"	"1356"	"63210"	"0"	"第12话"	"16000"	"12"	"1/1/1001 08:00:00"
"1357"	"1357"	"63227"	"0"	"第52话"	"16000"	"52"	"1/1/1001 08:00:00"
"1358"	"1358"	"63279"	"0"	"第35话"	"16000"	"35"	"1/1/1001 08:00:00"
"1359"	"1359"	"63314"	"0"	"第52话"	"16000"	"52"	"1/1/1001 08:00:00"
"1360"	"1360"	"63366"	"0"	"第56话"	"16000"	"56"	"1/1/1001 08:00:00"
"1361"	"1361"	"63422"	"0"	"第56话"	"15000"	"56"	"1/1/1001 08:00:00"
"1362"	"1362"	"63478"	"0"	"最终话"	"15000"	"44"	"1/1/1001 08:00:00"
"1363"	"1363"	"63522"	"0"	"第41话"	"15000"	"41"	"1/1/1001 08:00:00"
"1364"	"1364"	"63563"	"0"	"第55话"	"15000"	"55"	"1/1/1001 08:00:00"
"1365"	"1365"	"63618"	"0"	"第56章"	"15000"	"56"	"1/1/1001 08:00:00"
"1366"	"1366"	"63675"	"0"	"第48话-最终话-离别的时刻"	"15000"	"49"	"1/1/1001 08:00:00"
"1367"	"1367"	"63724"	"0"	"第51话"	"15000"	"51"	"1/1/1001 08:00:00"
"1368"	"1368"	"63775"	"0"	"第42话"	"15000"	"42"	"1/1/1001 08:00:00"
"1369"	"1369"	"63817"	"0"	"第46话"	"15000"	"46"	"1/1/1001 08:00:00"
"1370"	"1370"	"63863"	"0"	"第28话-让你知道“这把”的厉害!"	"15000"	"28"	"1/1/1001 08:00:00"
"1371"	"1371"	"63891"	"0"	"第40话"	"15000"	"40"	"1/1/1001 08:00:00"
"1372"	"1372"	"63931"	"0"	"第52话"	"15000"	"52"	"1/1/1001 08:00:00"
"1373"	"1373"	"63983"	"0"	"第42话悲哀的孤岛3"	"15000"	"42"	"1/1/1001 08:00:00"
"1374"	"1374"	"64025"	"0"	"第48话"	"15000"	"48"	"1/1/1001 08:00:00"
"1375"	"1375"	"64075"	"0"	"第27话"	"15000"	"28"	"1/1/1001 08:00:00"
"1376"	"1376"	"64118"	"0"	"第24话"	"14000"	"24"	"1/1/1001 08:00:00"
"1377"	"1377"	"64142"	"0"	"第52话"	"14000"	"52"	"1/1/1001 08:00:00"
"1378"	"1378"	"64194"	"0"	"第54话"	"14000"	"54"	"1/1/1001 08:00:00"
"1379"	"1379"	"64248"	"0"	"第33话-已经喜欢上你了"	"14000"	"33"	"1/1/1001 08:00:00"
"1380"	"1380"	"64281"	"0"	"第52话"	"14000"	"52"	"1/1/1001 08:00:00"
"1381"	"1381"	"64333"	"0"	"第50话-理想中的纯情时代"	"14000"	"50"	"1/1/1001 08:00:00"
"1382"	"1382"	"64383"	"0"	"第40话"	"14000"	"40"	"1/1/1001 08:00:00"
"1383"	"1383"	"64423"	"0"	"第40话"	"14000"	"40"	"1/1/1001 08:00:00"
"1384"	"1384"	"64463"	"0"	"第50话"	"14000"	"50"	"1/1/1001 08:00:00"
"1385"	"1385"	"64514"	"0"	"第50话"	"14000"	"50"	"1/1/1001 08:00:00"
"1386"	"1386"	"64564"	"0"	"第47话"	"14000"	"47"	"1/1/1001 08:00:00"
"1387"	"1387"	"64611"	"0"	"第50话"	"14000"	"50"	"1/1/1001 08:00:00"
"1388"	"1388"	"64661"	"0"	"第50话"	"13000"	"50"	"1/1/1001 08:00:00"
"1389"	"1389"	"64711"	"0"	"第49话"	"13000"	"49"	"1/1/1001 08:00:00"
"1390"	"1390"	"64760"	"0"	"第39话"	"13000"	"39"	"1/1/1001 08:00:00"
"1391"	"1391"	"64799"	"0"	"第50话"	"13000"	"50"	"1/1/1001 08:00:00"
"1392"	"1392"	"64849"	"0"	"第48章"	"13000"	"48"	"1/1/1001 08:00:00"
"1393"	"1393"	"64897"	"0"	"第51章"	"13000"	"51"	"1/1/1001 08:00:00"
"1394"	"1394"	"64948"	"0"	"第50话"	"13000"	"50"	"1/1/1001 08:00:00"
"1395"	"1395"	"64998"	"0"	"第50话"	"13000"	"50"	"1/1/1001 08:00:00"
"1396"	"1396"	"65048"	"0"	"第39话-你把他想的太简单了"	"13000"	"39"	"1/1/1001 08:00:00"
"1397"	"1397"	"65087"	"0"	"第35话-未曾预期的结果"	"13000"	"35"	"1/1/1001 08:00:00"
"1398"	"1398"	"65122"	"0"	"第21话-秘术-雌雄同体之术"	"13000"	"21"	"1/1/1001 08:00:00"
"1399"	"1399"	"65143"	"0"	"第48话"	"13000"	"48"	"1/1/1001 08:00:00"
"1400"	"1400"	"65191"	"0"	"第17话-被学生彻底调教的昀芷"	"13000"	"17"	"1/1/1001 08:00:00"
"1401"	"1401"	"65208"	"0"	"第47话"	"13000"	"47"	"1/1/1001 08:00:00"
"1402"	"1402"	"65255"	"0"	"第50话"	"13000"	"50"	"1/1/1001 08:00:00"
"1403"	"1403"	"65305"	"0"	"第48话"	"13000"	"48"	"1/1/1001 08:00:00"
"1404"	"1404"	"65353"	"0"	"第39话"	"13000"	"39"	"1/1/1001 08:00:00"
"1405"	"1405"	"65392"	"0"	"第51话"	"13000"	"51"	"1/1/1001 08:00:00"
"1406"	"1406"	"65443"	"0"	"第48话-最终话(完结)"	"13000"	"48"	"1/1/1001 08:00:00"
"1407"	"1407"	"65491"	"0"	"第36话"	"13000"	"36"	"1/1/1001 08:00:00"
"1408"	"1408"	"65527"	"0"	"第44话"	"13000"	"44"	"1/1/1001 08:00:00"
"1409"	"1409"	"65571"	"0"	"第35话"	"13000"	"35"	"1/1/1001 08:00:00"
"1410"	"1410"	"65606"	"0"	"第46话"	"12000"	"46"	"1/1/1001 08:00:00"
"1411"	"1411"	"65652"	"0"	"第45话"	"12000"	"45"	"1/1/1001 08:00:00"
"1412"	"1412"	"65697"	"0"	"第40话"	"12000"	"40"	"1/1/1001 08:00:00"
"1413"	"1413"	"65737"	"0"	"第45话"	"12000"	"45"	"1/1/1001 08:00:00"
"1414"	"1414"	"65782"	"0"	"第31话"	"12000"	"31"	"1/1/1001 08:00:00"
"1415"	"1415"	"65813"	"0"	"第34话"	"12000"	"34"	"1/1/1001 08:00:00"
"1416"	"1416"	"65847"	"0"	"第32话-我会让你幸福"	"12000"	"32"	"1/1/1001 08:00:00"
"1417"	"1417"	"65879"	"0"	"第30话"	"12000"	"30"	"1/1/1001 08:00:00"
"1418"	"1418"	"65909"	"0"	"第44话"	"12000"	"44"	"1/1/1001 08:00:00"
"1419"	"1419"	"65953"	"0"	"第16话-学姐,你在勾引我吗?"	"12000"	"16"	"1/1/1001 08:00:00"
